    3.16228e+06        28183.8        28171.3        28183.8    8.09284e+19    8.25104e+19    4.23258e+20        1.02925
    5.62341e+06        28183.8        28144.1        28183.8    8.11647e+19    8.25104e+19    4.23258e+20        1.02923
          1e+07        28183.8        28057.9        28183.8    8.19087e+19    8.25104e+19    4.23258e+20        1.02918
            100        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        177.828        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        316.228        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        562.341        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
           1000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        1778.28        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        3162.28        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        5623.41        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
          10000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        17782.8        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        31622.8        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
        56234.1        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
         100000        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
         177828        63095.7        63095.7        63095.7    3.05277e+20    3.16113e+20    1.23957e+21        1.04958
         316228        63095.7        63095.6        63095.7    3.05278e+20    3.16113e+20    1.23957e+21        1.04958
         562341        63095.7        63095.4        63095.7    3.05281e+20    3.16113e+20    1.23957e+21        1.04958
          1e+06        63095.7        63094.7        63095.7    3.05291e+20    3.16113e+20    1.23957e+21        1.04958
    1.77828e+06        63095.7        63092.5        63095.7    3.05322e+20    3.16113e+20    1.23957e+21        1.04958
